hashtag,video_date,likes,views,shares,comments
EqualityForAll,2025-08-30,1814,41400,1115,28
EqualityForAll,2025-11-21,56,1615,0,7
EqualityForAll,2025-10-23,501,37400,8,15
EqualityForAll,2024-11-27,99,7422,79,25
EqualityForAll,2025-11-21,414,3300,8,11
EqualityForAll,2025-02-06,52800,299200,1323,63
EqualityForAll,2024-01-27,10600,129200,108,150
EqualityForAll,2025-11-20,79,788,0,14
EqualityForAll,2025-11-23,145,1031,6,2
EqualityForAll,2024-08-20,446400,5000000,8560,10100
EqualityForAll,2025-10-29,74,981,48,24
EqualityForAll,2025-11-06,1198,9141,21,29
EqualityForAll,2025-08-07,40000,3800000,21900,1525
EqualityForAll,2025-10-18,12,966,0,0
EqualityForAll,2023-11-08,325,14700,34,7
EqualityForAll,2025-11-16,4818,259000,239,698
EqualityForAll,2025-11-25,7,130,0,1
EqualityForAll,2025-11-21,46,835,0,2
EqualityForAll,2025-02-23,127,782,2,9
EqualityForAll,2025-11-22,11,46,0,3
EqualityForAll,2025-08-16,50,1869,22,7
EqualityForAll,2025-11-11,103,2610,4,42
EqualityForAll,2025-11-17,2192,175100,124,234
EqualityForAll,2025-06-17,1,620,3,2
EqualityForAll,2025-09-12,89,689,5,13
EqualityForAll,2025-11-20,145,1445,2,27
EqualityForAll,2025-11-24,35,160,0,0
EqualityForAll,2025-10-10,308,318400,16,74
EqualityForAll,2025-10-12,3877,847000,115,155
EqualityForAll,2025-11-11,4020,34400,210,164
EqualityForAll,2025-05-28,341,3565,8,13
EqualityForAll,2025-11-10,125,1804,389,1
EqualityForAll,2025-10-06,6,432,3,0
EqualityForAll,2024-04-09,182,26200,46,12
EqualityForAll,2025-08-15,521,3498,6,36
EqualityForAll,2025-08-26,145,885,34,32
EqualityForAll,2020-05-30,125500,1000000,275,0
EqualityForAll,2025-01-20,404,4234,2,35
EqualityForAll,2022-02-16,16900,399700,361,62
EqualityForAll,2025-01-20,4254,60300,731,53
EqualityForAll,2022-01-29,1503,110700,26,23
EqualityForAll,2022-12-21,42800,1400000,10500,528
EqualityForAll,2021-11-10,346,8117,232,8
EqualityForAll,2024-01-16,25200,589100,430,950
EqualityForAll,2025-03-04,64,3948,1,2
EqualityForAll,2025-10-18,454,4087,4,36
EqualityForAll,2025-08-04,295,2563,14,13
EqualityForAll,2025-09-14,247,1896,15,10
EqualityForAll,2025-10-22,431,1699,41,168
TransRightsAreHumanRights,2025-11-21,63,642,3,6
TransRightsAreHumanRights,2024-09-23,11900,123800,231,477
TransRightsAreHumanRights,2025-04-17,10400,47500,201,284
TransRightsAreHumanRights,2025-05-30,810,42900,8,76
TransRightsAreHumanRights,2025-11-20,188,1278,1,16
TransRightsAreHumanRights,2025-11-20,22,265,0,2
TransRightsAreHumanRights,2025-09-19,96300,293200,2446,2595
TransRightsAreHumanRights,2025-06-07,176,2034,8,33
TransRightsAreHumanRights,2025-07-12,12000,58300,67,99
TransRightsAreHumanRights,2025-11-24,2321,22000,48,211
TransRightsAreHumanRights,2025-11-20,178,1302,15,4
TransRightsAreHumanRights,2025-11-24,160,752,2,7
TransRightsAreHumanRights,2023-07-18,804,75600,17,89
TransRightsAreHumanRights,2025-03-31,1153,20300,3,85
TransRightsAreHumanRights,2025-11-21,117500,687900,4232,3258
TransRightsAreHumanRights,2024-07-22,1020,42900,4,175
TransRightsAreHumanRights,2025-07-29,1492,14600,82,123
TransRightsAreHumanRights,2025-09-03,2184,72800,60,723
TransRightsAreHumanRights,2025-03-07,3524,111200,460,66
TransRightsAreHumanRights,2025-11-14,186,1431,4,6
TransRightsAreHumanRights,2025-02-11,37700,183600,149,680
TransRightsAreHumanRights,2025-08-13,302200,1300000,9053,2253
TransRightsAreHumanRights,2025-11-21,293,1202,6,16
TransRightsAreHumanRights,2025-11-24,404,2277,1,20
TransRightsAreHumanRights,2025-11-21,120,1214,1,4
TransRightsAreHumanRights,2025-11-24,106,1607,0,6
TransRightsAreHumanRights,2025-04-26,1967,15200,94,217
TransRightsAreHumanRights,2025-11-23,49,310,0,0
TransRightsAreHumanRights,2025-11-24,52,531,0,1
TransRightsAreHumanRights,2025-11-17,265,1880,29,16
TransRightsAreHumanRights,2024-05-07,4104,272500,380,109
TransRightsAreHumanRights,2025-09-26,26100,1200000,1133,1912
TransRightsAreHumanRights,2025-04-22,152,1450,3,7
TransRightsAreHumanRights,2025-04-16,67600,384700,1732,5416
TransRightsAreHumanRights,2025-09-19,1831,10700,21,213
TransRightsAreHumanRights,2025-02-06,12100,53400,343,0
TransRightsAreHumanRights,2025-07-03,1102,29400,7,13
TransRightsAreHumanRights,2025-11-24,7,797,0,4
TransRightsAreHumanRights,2025-11-24,151,1394,3,14
TransRightsAreHumanRights,2025-02-16,2868,38300,35,351
TransRightsAreHumanRights,2025-04-28,3198,33900,41,140
TransRightsAreHumanRights,2025-11-19,9,112,0,1
TransRightsAreHumanRights,2025-11-19,1191,4906,90,34
TransRightsAreHumanRights,2025-04-16,372000,2300000,2621,6629
TransRightsAreHumanRights,2025-06-08,8980,375600,3206,964
TransRightsAreHumanRights,2025-07-16,12300,628300,637,1706
TransRightsAreHumanRights,2025-11-25,20,377,6,2
TransRightsAreHumanRights,2025-11-20,53,828,1,22
TransRightsAreHumanRights,2025-11-15,110900,873600,2843,1078
TransRightsAreHumanRights,2025-08-01,36300,184000,2059,2151
TransRightsAreHumanRights,2025-04-17,18900,109200,264,2010
TransRightsAreHumanRights,2025-11-21,29100,209100,872,525
TransRightsAreHumanRights,2025-11-22,22,454,0,0
TransRightsAreHumanRights,2025-11-24,89,683,1,1
TransRightsAreHumanRights,2025-11-17,147,1175,8,14
TransRightsAreHumanRights,2025-11-24,15,346,0,0
TransRightsAreHumanRights,2025-11-23,93,1043,1,17
TransRightsAreHumanRights,2025-10-07,839,3491,25,136
TransRightsAreHumanRights,2025-04-19,3273,21000,97,125
TransRightsAreHumanRights,2025-07-30,7057,147600,49,2663
TransRightsAreHumanRights,2025-11-16,14000,50900,2006,534
TransRightsAreHumanRights,2025-11-24,62,519,2,2
TransRightsAreHumanRights,2025-11-24,34,553,0,6
TransRightsAreHumanRights,2025-09-25,1979,23000,4,21
TransRightsAreHumanRights,2025-11-18,277,2379,1,19
TransRightsAreHumanRights,2025-02-07,1900000,9500000,55600,10100
TransRightsAreHumanRights,2024-06-16,121500,701300,6417,841
TransRightsAreHumanRights,2025-11-24,37,275,5,2
TransRightsAreHumanRights,2025-11-23,77,498,3,1
TransRightsAreHumanRights,2025-05-07,878,86400,10,241
TransRightsAreHumanRights,2025-11-20,277,1546,9,32
TransRightsAreHumanRights,2025-08-14,2684,64700,364,513
TransRightsAreHumanRights,2025-11-19,3617,31400,134,227
TransRightsAreHumanRights,2025-10-04,81,3274,1,19
TransRightsAreHumanRights,2024-07-03,1959,39100,14,141
TransRightsAreHumanRights,2025-11-24,938,8820,2,108
TransRightsAreHumanRights,2025-03-15,3381,189100,76,499
TransRightsAreHumanRights,2025-04-20,840,6159,21,146
TransRightsAreHumanRights,2025-04-18,23000,106600,769,275
TransRightsAreHumanRights,2025-11-24,54,758,0,3
TransRightsAreHumanRights,2025-11-23,653,14100,6,92
TransRightsAreHumanRights,2025-04-02,3604,201800,80,156
TransRightsAreHumanRights,2025-11-25,4,333,1,0
TransRightsAreHumanRights,2025-05-14,1581,71300,9,208
TransRightsAreHumanRights,2025-11-20,39,492,3,8
TransRightsAreHumanRights,2025-11-16,22700,111700,4521,1672
TransRightsAreHumanRights,2025-07-14,139,9964,1,10
TransRightsAreHumanRights,2023-04-01,9111,42400,294,210
TransRightsAreHumanRights,2025-09-01,649,47900,227,160
TransRightsAreHumanRights,2025-11-24,47,536,0,2
TransRightsAreHumanRights,2025-06-02,15400,796900,1260,2831
TransRightsAreHumanRights,2025-11-24,11,424,0,2
TransRightsAreHumanRights,2025-04-23,28600,1400000,5680,1988
TransRightsAreHumanRights,2025-10-13,29600,227000,2890,1221
TransRightsAreHumanRights,2025-11-20,18,301,1,7
TransRightsAreHumanRights,2025-08-17,11300,729100,527,609
TransRightsAreHumanRights,2023-07-03,3,100,1,0
TransRightsAreHumanRights,2025-11-02,55,421,0,8
TransRightsAreHumanRights,2025-04-19,19800,104200,427,676
TransRightsAreHumanRights,2025-10-29,2109,96300,22,338
TransRightsAreHumanRights,2025-11-20,44000,230200,2414,480
TransRightsAreHumanRights,2025-10-03,16300,216800,166,2201
TransRightsAreHumanRights,2024-03-31,32100,126700,2796,470
TransRightsAreHumanRights,2025-11-19,448,2114,4,17
TransRightsAreHumanRights,2025-04-16,456,4632,10,5
TransRightsAreHumanRights,2025-11-15,754,26100,78,148
TransRightsAreHumanRights,2025-11-22,91,668,0,8
TransRightsAreHumanRights,2025-04-16,240,8197,8,163
TransRightsAreHumanRights,2025-11-18,97,555,3,17
TransRightsAreHumanRights,2025-07-22,411,8497,40,88
TransRightsAreHumanRights,2025-06-20,6066,388500,375,1030
TransRightsAreHumanRights,2025-10-10,3338,75300,20,991
TransRightsAreHumanRights,2025-03-30,2594,52400,209,332
TransRightsAreHumanRights,2025-06-25,479700,5100000,25500,20400
TransRightsAreHumanRights,2025-04-24,8180,130300,40,1483
TransRightsAreHumanRights,2025-11-18,937,5577,26,45
TransRightsAreHumanRights,2025-06-29,2112,112400,31,130
TransRightsAreHumanRights,2023-04-28,437300,2200000,29000,2503
TransRightsAreHumanRights,2022-11-03,43300,522200,1455,7211
TransRightsAreHumanRights,2025-10-30,18800,70500,1700,1032
TransRightsAreHumanRights,2025-11-24,9,123,0,1
TransRightsAreHumanRights,2025-11-20,91,774,1,2
TransRightsAreHumanRights,2025-11-25,1,170,1,0
TransRightsAreHumanRights,2024-06-24,13700,56800,2152,149
TransRightsAreHumanRights,2024-09-30,2148,130100,76,61
TransRightsAreHumanRights,2025-10-11,4423,179400,173,806
TransRightsAreHumanRights,2025-04-23,9475,81700,177,70
TransRightsAreHumanRights,2024-01-12,2824,16800,26,795
TransRightsAreHumanRights,2025-11-24,73,395,1,4
TransRightsAreHumanRights,2025-11-20,1242,17100,2,582
TransRightsAreHumanRights,2025-11-23,712,6705,4,57
TransRightsAreHumanRights,2025-04-13,3407,73100,11,216
TransRightsAreHumanRights,2025-11-22,16600,64800,357,68
TransRightsAreHumanRights,2024-04-28,11800,64800,63,175
TransRightsAreHumanRights,2025-11-23,108,939,0,6
TransRightsAreHumanRights,2025-06-29,77100,519000,1281,1673
TransRightsAreHumanRights,2025-11-23,151,1036,1,1
TransRightsAreHumanRights,2025-11-20,123,702,3,4
TransRightsAreHumanRights,2025-07-17,7563,47600,84,2558
TransRightsAreHumanRights,2025-11-24,256,4962,2,1
TransRightsAreHumanRights,2025-09-18,88400,250000,920,481
TransRightsAreHumanRights,2025-05-19,57300,348000,1342,2642
TransRightsAreHumanRights,2025-11-20,311,2165,21,18
TransRightsAreHumanRights,2025-11-20,117,1474,6,4
TransRightsAreHumanRights,2025-04-20,272,5856,19,192
TransRightsAreHumanRights,2025-11-20,46,501,1,0
TransRightsAreHumanRights,2025-11-22,3886,27200,36,437
TransRightsAreHumanRights,2024-06-19,425,27400,41,15
TransRightsAreHumanRights,2025-11-21,22800,106000,700,455
TransRightsAreHumanRights,2025-04-17,101,1051,2,16
TransRightsAreHumanRights,2025-11-24,0,189,0,1
TransRightsAreHumanRights,2025-11-14,252,35900,424,23
TransRightsAreHumanRights,2025-10-31,284,3247,3,40
TransRightsAreHumanRights,2025-11-05,7935,447500,718,1343
TransRightsAreHumanRights,2025-05-01,729,8605,8,36
TransRightsAreHumanRights,2025-11-17,273,5634,3,32
TransRightsAreHumanRights,2025-11-20,68,766,2,4
TransRightsAreHumanRights,2025-04-08,2008,155100,268,1382
TransRightsAreHumanRights,2023-10-17,4,895,0,0
TransRightsAreHumanRights,2025-07-31,35600,145100,1793,1819
TransRightsAreHumanRights,2025-11-23,64,333,2,2
TransRightsAreHumanRights,2025-11-20,672,3330,14,9
TransRightsAreHumanRights,2025-11-24,192,4247,8,29
TransRightsAreHumanRights,2025-08-21,2454,106400,34,743
TransRightsAreHumanRights,2025-11-22,1328,10200,11,26
TransRightsAreHumanRights,2023-04-14,86300,331600,799,324
TransRightsAreHumanRights,2025-10-20,1122,73800,14,107
TransRightsAreHumanRights,2025-11-20,19,737,0,1
TransRightsAreHumanRights,2025-11-20,52,432,2,2
TransRightsAreHumanRights,2025-11-24,164,2755,2,1
TransRightsAreHumanRights,2025-11-08,1318,106300,48,206
TransRightsAreHumanRights,2025-05-03,33800,163000,4487,2660
TransRightsAreHumanRights,2025-06-02,21300,445300,1104,1155
TransRightsAreHumanRights,2025-07-02,40800,1500000,5608,1251
TransRightsAreHumanRights,2023-04-06,385,3948,12,12
TransRightsAreHumanRights,2025-11-20,127,1068,0,13
TransRightsAreHumanRights,2025-11-01,236,1994,1,5
TransRightsAreHumanRights,2025-09-16,645,16700,11,19
TransRightsAreHumanRights,2025-11-20,48,2147,0,6
TransRightsAreHumanRights,2025-08-20,8098,174900,194,776
TransRightsAreHumanRights,2025-09-23,50100,2100000,753,2670
TransRightsAreHumanRights,2025-09-27,18200,112100,818,778
TransRightsAreHumanRights,2025-07-25,27500,285200,2890,1772
TransRightsAreHumanRights,2025-04-21,1214,33000,8,159
TransRightsAreHumanRights,2025-10-11,267,10400,4,30
TransRightsAreHumanRights,2025-11-24,155,989,1,10
TransRightsAreHumanRights,2025-04-19,504,23900,7,141
TransRightsAreHumanRights,2025-04-19,1438,10300,47,123
TransRightsAreHumanRights,2025-04-24,97200,713800,1128,2541
TransRightsAreHumanRights,2025-04-08,221,46900,10,0
TransRightsAreHumanRights,2025-11-22,10,274,0,1
TransRightsAreHumanRights,2025-08-09,1731,10600,19,102
TransRightsAreHumanRights,2025-04-19,1786,24700,70,123
TransRightsAreHumanRights,2024-12-04,148500,753200,4865,3476
TransRightsAreHumanRights,2025-11-24,89,692,0,15
TransRightsAreHumanRights,2025-05-31,62700,286700,11000,1155
TransRightsAreHumanRights,2025-11-19,29,258,5,2
TransRightsAreHumanRights,2025-03-11,26700,1500000,564,888
TransRightsAreHumanRights,2025-11-20,897,4586,18,37
TransRightsAreHumanRights,2025-11-20,50,342,2,1
TransRightsAreHumanRights,2025-05-12,1726,10300,11,254
TransRightsAreHumanRights,2025-10-14,1692,19700,31,82
TransRightsAreHumanRights,2025-11-23,111,710,4,3
TransRightsAreHumanRights,2021-05-17,2505,4899,1152,309
TransRightsAreHumanRights,2025-11-15,107,1659,3,4
TransRightsAreHumanRights,2025-11-20,150100,696600,5659,2301
TransRightsAreHumanRights,2025-08-10,296400,1400000,9890,2994
TransRightsAreHumanRights,2025-04-20,3710,14200,116,62
TransRightsAreHumanRights,2025-09-04,5717,188400,1733,135
TransRightsAreHumanRights,2025-08-20,6465,360000,145,528
TransRightsAreHumanRights,2025-11-05,47,396,0,2
TransRightsAreHumanRights,2025-11-22,278,1327,26,7
TransRightsAreHumanRights,2023-10-24,7864,47000,90,453
TransRightsAreHumanRights,2023-12-11,5,869,0,0
TransRightsAreHumanRights,2025-04-18,1726,128300,139,1273
TransRightsAreHumanRights,2025-06-05,2812,148100,62,154
TransRightsAreHumanRights,2025-11-21,125,1819,4,6
TransRightsAreHumanRights,2020-03-31,23600,61900,593,81
TransRightsAreHumanRights,2025-05-04,1997,40800,8,116
TransRightsAreHumanRights,2025-11-16,239400,939600,26500,5907
TransRightsAreHumanRights,2025-03-31,1100000,4200000,33000,14500
TransRightsAreHumanRights,2025-04-18,19900,108000,387,2570
TransRightsAreHumanRights,2025-04-17,9237,35200,57,497
TransRightsAreHumanRights,2025-11-24,109,1035,5,30
TransRightsAreHumanRights,2023-10-07,2930,48200,91,1203
TransRightsAreHumanRights,2025-04-19,1974,11200,11,246
TransRightsAreHumanRights,2025-05-09,3891,173400,106,358
TransRightsAreHumanRights,2024-01-04,2327,26200,27,110
EndSexualViolence,2025-11-24,72,846,0,2
EndSexualViolence,2023-02-27,218000,2000000,4323,1639
EndSexualViolence,2021-03-22,233,804,28,0
EndSexualViolence,2023-10-21,2685,117700,180,252
EndSexualViolence,2025-11-18,1456,15200,129,10
EndSexualViolence,2025-04-01,28,2823,8,0
EndSexualViolence,2023-09-28,49,1259,5,13
EndSexualViolence,2025-11-21,57,455,1,7
EndSexualViolence,2025-03-31,33,1511,6,1
EndSexualViolence,2021-11-23,789,23300,33,5
EndSexualViolence,2025-11-21,38,283,1,0
EndSexualViolence,2025-04-07,113,1206,11,6
EndSexualViolence,2024-08-15,282,7981,4,13
EndSexualViolence,2021-05-17,609,4905,7,14
EndSexualViolence,2021-03-09,186,3345,9,6
EndSexualViolence,2025-11-12,182,2129,5,12
EndSexualViolence,2021-03-14,103,755,18,12
EndSexualViolence,2025-08-16,16600,309100,395,407
EndSexualViolence,2025-11-21,21,765,1,6
EndSexualViolence,2023-07-16,41,2368,0,1
EndSexualViolence,2025-11-20,42,293,1,2
EndSexualViolence,2025-11-09,32,731,0,4
EndSexualViolence,2023-02-05,94300,1200000,11100,887
EndSexualViolence,2023-05-06,2039,125100,543,44
EndSexualViolence,2025-10-02,68,808,1,2
EndSexualViolence,2025-11-13,66,546,2,2
EndSexualViolence,2022-05-19,536,4714,14,11
EndSexualViolence,2025-11-19,732,6112,3,33
EndSexualViolence,2024-06-01,2127,1900000,178,25
EndSexualViolence,2024-01-13,36,1428,8,9
EndSexualViolence,2025-11-05,53,418,7,18
EndSexualViolence,2024-07-17,19,6892,0,0
EndSexualViolence,2025-11-24,18,519,6,0
EndSexualViolence,2025-10-30,41500,245700,1384,602
EndSexualViolence,2025-11-24,24,256,1,2
EndSexualViolence,2025-05-15,264,3578,2,7
EndSexualViolence,2025-10-30,761,2359,1,50
EndSexualViolence,2025-06-26,1416,36300,40,80
EndSexualViolence,2025-11-20,0,6,1,0
EndSexualViolence,2025-08-25,110,1121,0,6
EndSexualViolence,2020-02-01,7,648,0,0
EndSexualViolence,2025-11-10,57,921,5,0
EndSexualViolence,2025-10-30,254,3239,4,15
EndSexualViolence,2022-10-27,761300,5300000,9945,10900
EndSexualViolence,2025-07-04,4418,61300,597,225
EndSexualViolence,2025-11-19,100,2561,21,0
EndSexualViolence,2025-08-24,235,5686,8,31
EndSexualViolence,2025-11-01,32800,479500,2308,465
EndSexualViolence,2025-10-23,17,159,1,0
EndSexualViolence,2025-11-08,20,354,0,4
EndSexualViolence,2025-09-24,670,19800,116,21
EndSexualViolence,2025-11-02,151,745,2,4
EndSexualViolence,2022-02-22,13300,218100,77,493
EndSexualViolence,2025-04-05,404,5505,11,1
EndSexualViolence,2025-04-25,26,638,1,2
EndSexualViolence,2025-11-24,12,178,0,1
EndSexualViolence,2025-11-17,31300,1300000,26400,930
EndSexualViolence,2025-06-10,2126,36300,198,453
EndSexualViolence,2025-11-22,24,236,11,0
EndSexualViolence,2025-11-20,82,1815,1,19
EndSexualViolence,2025-11-03,268,3908,12,26
EndSexualViolence,2025-11-21,4395,46000,155,55
EndSexualViolence,2024-11-18,267,2096,4,11
EndSexualViolence,2024-11-23,37200,233800,994,480
EndSexualViolence,2022-05-20,762,7803,41,14
EndSexualViolence,2024-06-15,1125,17700,127,0
EndSexualViolence,2021-10-19,1549,328400,34,39
EndSexualViolence,2025-11-21,49,372,0,0
EndSexualViolence,2025-10-31,10000,84000,1074,1138
EndSexualViolence,2022-07-11,29,929,1,0
EndSexualViolence,2025-11-19,23,539,1,0
EndSexualViolence,2021-03-09,5742,220000,67,269
EndSexualViolence,2025-10-30,56,862,0,5
EndSexualViolence,2025-11-21,40,761,1,10
EndSexualViolence,2024-10-31,7077,66800,165,167
EndSexualViolence,2025-11-21,471800,1700000,8532,1785
EndSexualViolence,2021-03-15,10100,203200,79,393
EndSexualViolence,2025-11-21,35,537,2,2
EndSexualViolence,2024-10-18,46700,240100,496,766
EndSexualViolence,2025-10-29,276,1113,4,15
EndSexualViolence,2023-12-10,23,629,5,0
EndSexualViolence,2023-04-08,869,19400,26,12
EndSexualViolence,2025-11-10,106,1513,2,3
EndSexualViolence,2024-07-17,10300,281000,934,361
EndSexualViolence,2025-11-23,11,742,0,1
EndSexualViolence,2025-11-24,185,809,16,55
EndSexualViolence,2025-08-14,24400,427000,768,722
EndSexualViolence,2025-11-24,62,3058,28,1
EndSexualViolence,2025-10-28,200,1023,9,3
EndSexualViolence,2025-07-19,117,1940,8,13
EndSexualViolence,2025-02-09,183,22100,15,9
EndSexualViolence,2021-12-03,31200,211800,737,467
EndSexualViolence,2025-11-23,1,23,0,0
EndSexualViolence,2025-11-09,123000,980800,2586,3143
EndSexualViolence,2024-12-09,147,9212,6,12
EndSexualViolence,1970-01-01,0,0,0,0
EndSexualViolence,2022-07-13,63,471,6,2
EndSexualViolence,2025-11-11,62,1152,7,4
EndSexualViolence,2025-11-16,101,3687,18,1
EndSexualViolence,2025-11-01,75,522,0,1
EndSexualViolence,2025-11-22,44,924,0,7
EndSexualViolence,2023-03-03,286,6272,11,0
EndSexualViolence,2025-11-01,148,664,4,21
EndSexualViolence,2025-10-08,129,2367,6,42
EndSexualViolence,2023-05-18,600,7378,29,24
EndSexualViolence,2022-12-02,943,16000,18,31
EndSexualViolence,2023-06-01,993,19900,19,45
EndSexualViolence,2023-09-12,103,1998,21,5
EndSexualViolence,2024-11-17,108,1763,28,8
EndSexualViolence,2025-11-21,10100,183900,633,285
EndSexualViolence,2025-10-16,24,168,0,4
EndSexualViolence,2024-08-25,290,3647,22,118
EndSexualViolence,2025-05-04,128,9103,5,11
EndSexualViolence,2023-01-27,66800,481000,3743,3294
EndSexualViolence,2025-08-22,141500,1000000,3237,1935
EndSexualViolence,2025-11-09,1379,70100,940,51
EndSexualViolence,2025-11-18,200,1316,8,4
EndSexualViolence,2025-05-22,87000,613000,4462,1977
EndSexualViolence,2025-11-22,66,597,0,3
EndSexualViolence,2025-07-24,82400,516200,3082,4100
EndSexualViolence,2025-11-24,58,561,0,3
EndSexualViolence,2025-04-21,425,7860,8,5
EndSexualViolence,2025-10-30,41,3580,2,3
EndSexualViolence,2022-07-02,154,3656,6,11
EndSexualViolence,2024-06-12,1224,37600,22,94
EndSexualViolence,2021-12-04,7100,367600,155,539
EndSexualViolence,2022-12-04,18500,203200,441,537
EndSexualViolence,2025-11-16,13,3419,25,0
EndSexualViolence,2025-10-30,148,44300,6,7
EndSexualViolence,2022-05-12,148100,452400,18800,1250
EndSexualViolence,2025-11-18,818,11400,15,14
EndSexualViolence,2025-11-20,227,10400,17,29
EndSexualViolence,2025-11-17,223,14800,15,10
EndSexualViolence,2025-09-16,82,903,2,7
EndSexualViolence,2025-11-21,114,937,4,6
EndSexualViolence,2025-10-26,260700,3400000,8459,1970
EndSexualViolence,2023-02-22,80,20400,5,2
EndSexualViolence,2025-11-19,65,2412,5,3
EndSexualViolence,2023-10-01,232,25200,6,7
EndSexualViolence,2025-11-22,110,8616,1,0
EndSexualViolence,2022-04-12,852,8412,50,28
EndSexualViolence,2023-02-17,277,5445,17,6
EndSexualViolence,2025-10-14,25,220,3,1
EndSexualViolence,2025-11-11,111,715,13,6
EndSexualViolence,2025-11-22,157,1215,10,1
EndSexualViolence,2025-11-24,244,1449,26,7
EndSexualViolence,2025-04-04,1919,26800,42,13
EndSexualViolence,2025-11-04,21,302,0,2
EndSexualViolence,2025-04-26,99,1128,3,4
EndSexualViolence,2025-11-24,4,147,0,0
EndSexualViolence,2025-06-19,0,829,0,0
EndSexualViolence,2025-10-07,19,273,1,3
EndSexualViolence,2025-11-19,8,991,0,0
EndSexualViolence,2024-10-04,4108,110400,70,82
EndSexualViolence,2025-11-01,5443,113900,859,1318
EndSexualViolence,2024-08-01,538,21000,72,7
EndSexualViolence,2022-10-22,522,34200,31,38
EndSexualViolence,2025-08-13,2100000,12300000,98400,39700
EndSexualViolence,2025-09-03,85,2932,5,22
EndSexualViolence,2025-11-18,128,10300,74,15
EndSexualViolence,2025-11-14,30,419,0,3
EndSexualViolence,2025-11-20,3578,42200,726,162
EndSexualViolence,2025-11-08,3796,172600,476,126
EndSexualViolence,2023-01-04,49,6507,3,11
EndSexualViolence,2025-11-24,18,266,0,2
EndSexualViolence,2025-06-27,10800,135200,126,129
EndSexualViolence,2025-04-04,487,5390,11,20
EndSexualViolence,2025-10-25,93100,2100000,5129,2661
EndSexualViolence,2025-10-31,117500,1500000,9977,1938
EndSexualViolence,2021-04-20,1822,19300,46,24
EndSexualViolence,2025-08-30,177,3392,3,13
EndSexualViolence,2025-11-10,0,10,0,0
EndSexualViolence,2025-11-24,9,203,1,0
EndSexualViolence,2025-07-14,36600,1600000,4423,1213
EndSexualViolence,2025-04-03,3219,22200,166,133
EndSexualViolence,2023-06-11,679,7248,36,9
EndSexualViolence,2025-11-21,52,1146,0,5
EndSexualViolence,2022-04-14,432,5057,32,12
EndSexualViolence,2025-11-21,54,1565,4,7
EndSexualViolence,2025-11-20,1899,37700,293,18
EndSexualViolence,2025-11-14,67,1677,0,6
EndSexualViolence,2025-11-11,14,294,0,2
EndSexualViolence,2022-12-29,1144,99900,41,66
EndSexualViolence,2023-12-19,2176,24200,53,22
EndSexualViolence,2025-05-23,57,907,2,2
EndSexualViolence,2025-11-22,130,976,3,2
EndSexualViolence,2024-04-14,299,2316,5,5
EndSexualViolence,2025-11-20,62,537,0,2
EndSexualViolence,2025-11-18,20,297,0,4
EndSexualViolence,2023-11-08,85,5106,31,0
EndSexualViolence,2025-11-22,111,6190,0,7
EndSexualViolence,2025-11-17,1900000,11000000,96800,13700
EndSexualViolence,2025-04-05,70500,298300,903,2710
EndSexualViolence,2025-10-31,52,343,0,0
EndSexualViolence,2023-09-15,788,36400,30,26
EndSexualViolence,2025-10-29,90,675,10,13
EndSexualViolence,2025-08-13,21800,428500,521,767
EndSexualViolence,2023-07-17,43,718,0,3
EndSexualViolence,2025-11-21,2541,17800,57,228
EndSexualViolence,2025-08-16,1152,11000,14,61
EndSexualViolence,2025-11-11,94,2074,0,3
EndSexualViolence,2025-11-21,72,18900,58,2
EndSexualViolence,2025-11-08,1215,90800,226,294
EndSexualViolence,2025-11-20,138,41200,104,4
EndSexualViolence,2025-11-20,92,855,2,6
EndSexualViolence,2025-11-01,609,2185,15,27
EndSexualViolence,2025-08-29,3194,18800,72,44
EndSexualViolence,2025-11-21,600,40100,1100,18
EndSexualViolence,2025-11-20,111500,2400000,32300,2030
EndSexualViolence,2023-05-10,552,21100,147,11
EndSexualViolence,2025-11-20,112700,1000000,16200,6732
EndSexualViolence,2025-08-11,10700,108100,462,48
EndSexualViolence,2025-11-24,226,6382,4,12
EndSexualViolence,2025-11-04,66,415,7,8
EndSexualViolence,2025-11-23,31,396,2,1
EndSexualViolence,2025-10-30,396,2657,5,36
EndSexualViolence,2025-11-21,219,4264,7,13
EndSexualViolence,2024-04-07,552,15600,17,36
EndSexualViolence,2025-08-21,6533,150500,117,239
EndSexualViolence,2023-04-05,30200,1200000,2197,581
EndSexualViolence,2025-04-27,88,3047,2,7
EndSexualViolence,2025-07-04,696,9787,26,35
EndSexualViolence,2022-04-04,3,318,2,0
WomensRights,2025-11-11,617,4488,37,0
WomensRights,2025-06-12,418800,1900000,7827,2717
WomensRights,2025-11-18,1456,15200,129,10
WomensRights,2025-11-21,329,6632,24,12
WomensRights,2025-10-27,130800,544100,8146,240
WomensRights,2025-11-18,30,506,0,4
WomensRights,2024-11-19,41300,392800,866,280
WomensRights,2025-11-09,15800,83500,461,2215
WomensRights,2025-06-05,54300,324400,1609,689
WomensRights,2025-09-26,438000,2800000,15000,4249
WomensRights,2025-11-16,12900,116500,854,651
WomensRights,2025-11-19,252,2999,1,7
WomensRights,2025-11-17,11200,205900,804,575
WomensRights,2025-09-09,2085,16700,34,74
WomensRights,2025-08-19,12400,1800000,3111,407
